"년도","월","회원타입","건수","현년 전기사용량","전년 전기사용량","전전년 전기사용량","토탈 전기 증감량","토탈 전기탄소 증감량","현년 가스사용량","전년 가스사용량","전전년 가스사용량","토탈 가스 증감량","토탈 가스탄소 증감량","현년 수도사용량","전년 수도사용량","전전년 수도사용량","토탈 수도 증감량","토탈 수도탄소 증감량","현년 지역난방 사용량","전년 지역난방 사용량","전전년 지역난방 사용량","토탈 지역난방 증감량","토탈 지역난방탄소 증감량","등록일"
"2011","05","기업","11181","285246387","283397467","284706165","1194571","506498.104","8718151","9195160","8887387","-323122.5","-723794.4","3650858.8","3650908.2","3691806.326","-20498.463","-6805.489716","","","","","","2015-06-05 18:09:48.0"
"2011","05","공동주택관리소","1068","184117242","185526832","184209931","-751139.5","-318483.148","6818687","7257832","5977279","201131.5","450534.56","8013987.4","8058633.1","8143915.6","-87286.95","-28979.2674","","","","","","2015-06-05 18:09:48.0"
"2011","05","공공기관","2084","49414228","52842060","54284864","-4149234","-1759275.216","1660964","1905565","1652598","-118117.5","-264583.2","750573","761350.4","774734.8","-17469.6","-5799.9072","","","","","","2015-06-05 18:09:48.0"
"2011","05","개인","206913","43003238","42957942","42575554","236479","100294.231999999999996","9254835","10559378","8895221","-472532.5","-1058506.3999999999999947","4461102.014","4433484.007","4454392.235","17157.393","5696.254476","0","1","2","-1","-3.982","2015-06-05 18:09:48.0"
"2011","04","학교","976","75747824","81545153","70068158","-58831.5","-24944.556","4226388","4457632","3884072","55536","124400.64","1120807.6","1048611","1009217","91893.6","30508.6752","","","","","","2015-06-08 13:36:07.0"
"2011","04","기업","11148","255998096","259265496","253583053","-426178.5","-180699.684","11984076","13314280","12638815","-992471.5","-2223136.16","3493103.6","3505945.4","3492931.6","-6334.9","-2103.1868","","","","","","2015-06-08 13:36:07.0"
"2011","04","공동주택관리소","1052","192111452","195359072","191270311","-1203239.5","-510173.548","11520789","11629801","10599430","406173.5","909828.64","8464917.1","8551403.1","8464605.8","-43087.35","-14305.0002","","","","","","2015-06-08 13:36:07.0"
"2011","04","공공기관","2073","51574784","55750636","56004308","-4302688","-1824339.712","2778714","2926915","2984859","-177173","-396867.52","666580.8","688956.6","727034.9","-41414.95","-13749.7634","","","","","","2015-06-08 13:36:07.0"
"2011","04","개인","200313","40771469","41292454","40735706","-242625.5","-102873.212000000000009","14151848","14695343","13656306","-24111.5","-54009.759999999999977","3992297.56","4079024.16","3962134.854","-28285.947","-9390.9344040000000001","10","35","33","-24","-77.568","2015-06-08 13:36:07.0"
"2011","03","학교","971","80129397","75491580","70381441","7192886.5","3049783.876","5189554","5459205","4948745","-14421","-32303.04","1075883.4","1006054.4","886695","129508.7","42996.8884","","","","","","2015-06-08 13:39:12.0"
"2011","03","기업","11974","262436892","260437123","253505877","5465392","2317326.208","15938964","15819889","15449430","304304.5","681642.08","3560050.2","3544276.4","3459736.4","58043.8","19270.5416","","","","","","2015-06-08 13:39:12.0"
"2011","03","공동주택관리소","1025","180172342","182133798","178900658","-344886","-146231.664","13526080","13536135","12814387","350819","785834.56","7751935.4","7936885.7","7828416.3","-130715.6","-43397.5792","","","","","","2015-06-08 13:39:12.0"
"2011","03","공공기관","2079","54205846","56892772","57805625","-3143352.5","-1332781.46","3748247","3760448","3959930","-111942","-250750.08","720377","918977","835069.8","-156646.4","-52006.6048","","","","","","2015-06-08 13:39:12.0"
"2011","03","개인","193680","36823298","36988740.4","36554840.4","148973.6","21830.742400000000003","17586169","17381800","16575925","607021","1359727.040000000000065","4090083.76","4050052.054","4022391.582","59602.942","17881.832744","19","53","73","-44","-175.20800000000001","2015-06-08 13:39:12.0"
"2011","02","학교","924","86441123","82305589","67524692","11525982.5","4887016.58","6042233","6307064","5642403","76066.5","170388.96","1008759","922638","862071","116404.5","38646.294","","","","","","2015-06-08 13:50:56.0"
"2011","02","기업","11141","253538621","254454095","245934810","3344168.5","1417927.444","21518344","21498568","20563894","903263","2023309.12","3592348.4","3503586.2","3442182","119464.3","39662.1476","","","","","","2015-06-08 13:50:56.0"
"2011","02","공동주택관리소","997","204464781","203757244","198580234","3296042","1397521.808","18478668","17723347","16358513","1445548","3238027.52","8322231.6","8255454.6","8241409.1","73799.75","24501.517","","","","","","2015-06-08 13:50:56.0"
"2011","02","공공기관","2070","60055106","64864694","60731834","-2743158","-1163098.992","5168724","5338903","5068855","-31399","-70333.76","746454.4","779228.24","736618.8","-11469.12","-3807.74784","","","","","","2015-06-08 13:50:56.0"
"2011","02","개인","166498","35279840","34995683","34409903","684673","244669.199999999999998","19920861","19962112","18011874","937483","2099916.920000000000026","3719357.3","3763967.909","3374196.017","156512.337","49891.7458840000000003","16","29","67","-32","-127.424","2015-06-08 13:50:56.0"
"2011","01","학교","912","93399733","87100003","73677074","13011194.5","5516746.468","6876854","7221210","6481669","42849.5","95982.88","1468417.8","1429586.2","1406831","50209.2","16669.4544","","","","","","2015-06-08 13:53:39.0"
"2011","01","기업","10944","293903283","286198919","269345220","16131213.5","6839634.524","21617208","21777460","20749656","808271","1810527.04","3582161.514","3530785.263","3443407.4","95065.1825","31561.64059","","","","","","2015-06-08 13:53:39.0"
"2011","01","공동주택관리소","992","209561541","209631091","201901888","3795051.5","1609101.836","16503288","16506579","15274606","619341.5","1387324.96","7635974.7","7680544.2","7533439.5","28982.85","9622.3062","","","","","","2015-06-08 13:53:39.0"
"2011","01","공공기관","2063","66385692","69962995","64675278","-933444.5","-395780.468","4908754","5266088","4886916","-162053","-362998.72","738820.4","801076.8","801106.8","-62271.4","-20674.1048","","","","","","2015-06-08 13:53:39.0"
"2011","01","개인","164447","38158008","37743104","36996064","888675.5","334292.83600000000001","17571918","17748947","16522018","416038.5","932403.360000000000062","3923851.133","4001240.216","3943226.707","-41782.8285","-16062.4350620000000001","50","55","94","-24","-95.56800000000001","2015-06-08 13:53:39.0"
"2010","12","학교","889","85009985","84764376","75721298","4767148","2021270.752","5074200","5506096","5072721","-194857.5","-436480.8","1269306","1241444","1253787","21690.5","7201.246","","","","","","2015-06-08 13:59:40.0"
"2010","12","기업","11079","277624646","271695722","263419168","10067201","4268493.224","15210177","15615419","15084646","337033.5","754955.04","3557296","3492895.316","3556531.8","32582.442","10817.370744","","","","","","2015-06-08 13:59:40.0"
"2010","12","공동주택관리소","987","191631300","192168288","186974350","2059981","873431.944","11312233","11711670","11129671","-108379.5","-242770.08","8186900.1","8322899.5","8147609","-48354.15","-16053.5778","","","","","","2015-06-08 13:59:40.0"
"2010","12","공공기관","2050","58229257","62626163","60244082","-3205865.5","-1359286.972","3057992","3447267","3252728","-258461.5","-578953.76","755216.6","752852.34","744596.4","6492.23","2155.42036","","","","","","2015-06-08 13:59:40.0"
"2010","12","개인","164113","28579754.9","28316654.8","27988383.8","526467.6","181148.3184","11840454","11693999","11293955","254513.5","570110.240000000000046","3545992.35","3555448.743","3292685.863","127224.047","40479.1180040000000001","43","57","81","-26","-103.532","2015-06-08 13:59:40.0"
"2010","11","학교","888","66739305","64463966","58520358","5247143","2224788.632","2373714","2413009","2119643","131920","295500.8","1532397","1613549.6","1580605.8","-64680.7","-21473.9924","","","","","","2015-06-08 14:03:04.0"
"2010","11","기업","11028","250330908","247477678","244648769","4267684.5","1809498.228","9441431","9767827","9908884","87799.5","196670.88","3765978","3775948.769","3709386.367","23310.432","7739.063424","","","","","","2015-06-08 14:03:04.0"
"2010","11","공동주택관리소","983","184488639","187011286","180414615","775688.5","328891.924","6412680","6130145","5913854","391019.5","875883.68","7611487.5","7832409.231","7501518.5","-55476.3655","-18418.153346","","","","","","2015-06-08 14:03:04.0"
"2010","11","공공기관","2050","51324521","55794789","54672437","-3909092","-1657455.008","1659558","1837934","1656201","-71139.5","-159352.48","769586","828705.52","807177.6","-48355.56","-16054.04592","","","","","","2015-06-08 14:03:04.0"
"2010","11","개인","158497","27168271.4","27368854.4","26974281.4","85728.5","-1397.292","6733809","6100032","5847541","605372.5","1356034.400000000000035","3016589.26","3079044.93","3050032.358","-42121.384","-15919.1954880000000002","13","23","35","-16","-63.712","2015-06-08 14:03:04.0"
"2010","10","학교","876","57008220","55403639","54677111","1967845","834366.28","1608767","1620555","1674310","-22269.5","-49883.68","1176342.6","1254573.4","1168658.066","-35273.133","-11710.648","","","","","","2015-06-08 14:35:45.0"
"2010","10","기업","11571","258550330","255629992","266003895","-2266613.5","-961044.124","10110399","9958597","10368426","503914.5","1128768.48","13614964.8","13280890.2","13086133.2","431453.1","143243.906","","","","","","2015-06-08 14:35:45.0"
"2010","10","공동주택관리소","982","175040865","174095277","169939409","3023522","1281973.328","2978311","2844337","2750287","181042","405534.08","38092065.2","37992615.4","37475505.6","358004.7","118857.272","","","","","","2015-06-08 14:35:45.0"
"2010","10","공공기관","2066","52304245","56323026","55589308","-3651922","-1548414.928","1522424","1516914","1489272","35392","79278.08","1180566.2","1264370.4","1243547.8","-73392.9","-24366.038","","","","","","2015-06-08 14:35:45.0"
"2010","10","개인","155905","27040936","26650786","26664418","470731","162449.239999999999998","3375276.8","3053377.8","3012276.8","77751","174162.240000000000005","3844409.48","3899072.457","3872945.981","-33768.239","-13806.9898","1","0","4","-3","-3","2015-06-08 14:35:45.0"
"2010","09","학교","863","74654377","68217650","60915746","10087679","4277175.8","2369494","2285018","2107240","173365","388337.6","1442682.6","1469628.8","1408101","3817.7","1267.56","","","","","","2015-06-08 14:44:10.0"
"2010","09","기업","11448","286858995","285222860","283640218","2427456","1029241.38","14653176","14598795","15444046","-368244.5","-824867.68","14280384","14230080.8","13889801.2","220443","73186.43","","","","","","2015-06-08 14:44:10.0"
"2010","09","공동주택관리소","978","198139170","186268219","180325150","14842485.5","6293213.73","1485740","1691339","1775794","-247826.5","-555131.36","37662630.2","37681749.4","36315577","663967","220436.92","","","","","","2015-06-08 14:44:10.0"
"2010","09","공공기관","2065","66336571","66751554","62597071","1662258.5","704797.81","2218813","2242557","2074830","60119.5","134667.68","1409199","1499410.2","1390201.4","-35606.8","-11821.29","","","","","","2015-06-08 14:44:10.0"
"2010","09","개인","148720","30176681","27861747.7","27702832.7","2486094.3","1015124.096000000000002","1980958.8","2132005.8","2177457.8","-173773.5","-389252.640000000000017","3760471.82","3813169.7","3770980.915","-25359.4875","-10496.1259999999999998","0","0","3","-3","-3","2015-06-08 14:44:10.0"
"2010","08","학교","820","55736313","50096943","48251857","6561913","2782251","2660763","2244050","2272121","402677.5","901997.6","2512385","2545150.8","2513181.8","-16781.3","-5571.31","","","","","","2015-06-08 14:47:41.0"
"2010","08","기업","9480","299645542","284115645","284314066","15430686.5","6542611.12","13510310","13767239","15259058","-1002838.5","-2246358.24","25102119.4","25004559","24244400.16","477639.82","158577.53","","","","","","2015-06-08 14:47:41.0"
"2010","08","공동주택관리소","958","212600307","196165433","195402870","16816155.5","7130050.1","1414454","1565414","1305577","-21041.5","-47132.96","72576912","71174087.8","71155677.6","1412029.3","468792.72","","","","","","2015-06-08 14:47:41.0"
"2010","08","공공기관","2011","71991766","67709584","65924937","5174505.5","2193990.05","2183682","2301307","2263588","-98765.5","-221234.72","2330387.6","2487004.4","2557864.4","-192046.8","-63759.27","","","","","","2015-06-08 14:47:41.0"
"2010","08","개인","139476","31512984","30342089","30641405","1113291.5","432834.011999999999999","1959369.8","2111261.8","2031952.8","-112238","-251413.119999999999991","6055910.09","6129042.52","6009023.647","-7124.9935","-4347.2980000000000001","0","0","0","0","0","2015-06-08 14:47:41.0"
"2010","07","학교","807","61694041","54880759","52058421","8224451","3487167.43","2535347","2256470","2163037","325593.5","729329.44","1357586.8","1383687","1388968.4","-28740.9","-9541.96","","","","","","2015-06-08 14:49:43.0"
"2010","07","기업","8894","250610399","240883507","252031606","4152842.5","1760805.2","10896077","11061893","12840712","-1055225.5","-2363705.12","10090984.4","9689314.343","9716313.333","388170.562","128872.96","","","","","","2015-06-08 14:49:43.0"
"2010","07","공동주택관리소","937","185595052","177941261","174238484","9505179.5","4030196.08","1897215","1952691","1909327","-33794","-75698.56","27896671.6","27787919","26244859","880282.6","292254.1","","","","","","2015-06-08 14:49:43.0"
"2010","07","공공기관","1960","59279178","59267198","59001781","144688.5","61347.83","1635201","1818805","1734404","-141403.5","-316743.84","1083717.8","1149148","1093460.6","-37586.5","-12478.88","","","","","","2015-06-08 14:49:43.0"
"2010","07","개인","131351","28808036.4","27977804.4","27954877.4","841380.5","356744.795999999999998","2473815.8","2431804.8","2575454.8","-29813","-66781.120000000000016","3526609.054","3539469.423","3507209.735","3255.975","1081.214","0","0","0","0","0","2015-06-08 14:49:43.0"
"2010","06","학교","804","54865300","53336804","46524530","4934633","2092284.5","1761041","1718469","1513570","145021.5","324848.16","1307877.4","1292067.8","1300201.8","11742.6","3898.57","","","","","","2015-06-08 14:51:41.0"
"2010","06","기업","8956","326629002","318734137","318781429","7871219","3337396.85","11976665","11427382","11301837","612055.5","1371004.32","8483405.6","8387261.3","8478600.7","50474.6","16758","","","","","","2015-06-08 14:51:41.0"
"2010","06","공동주택관리소","919","923479513","912441745","878519227","27999027","11871587.1","2869042","2745792","2915393","38449.5","86126.88","24383515.6","24943952","24106733.5","-141827.15","-47086.23","","","","","","2015-06-08 14:51:41.0"
"2010","06","공공기관","1900","107018559","108106318","104833831","548484.5","232557.41","1595471","1673029","1530556","-6321.5","-14160.16","946324.6","1010817.6","1036311","-77239.7","-25643.46","","","","","","2015-06-08 14:51:41.0"
